id,url,name,level,pid,createtime,updatetime,isvalid,page,col1,col2,col3,bigpname,bigpid,ismall
10-1-22-11,https://www.amazon.de/gp/bestsellers/apparel/1981784031,"Pullover & Strickjacken",4,10-1-22,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-12,https://www.amazon.de/gp/bestsellers/apparel/1981806031,Röcke,4,10-1-22,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-13,https://www.amazon.de/gp/bestsellers/apparel/1981805031,Shorts,4,10-1-22,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-14,https://www.amazon.de/gp/bestsellers/apparel/1981775031,Sportswear,4,10-1-22,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,0
10-1-22-14-1,https://www.amazon.de/gp/bestsellers/apparel/1981776031,"Shirts & Blusen",5,10-1-22-14,"2016-12-07 11:40:30",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-14-3,https://www.amazon.de/gp/bestsellers/apparel/1981779031,Hosen,5,10-1-22-14,"2016-12-07 11:40:30",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-15,https://www.amazon.de/gp/bestsellers/apparel/1981818031,Strumpfhosen,4,10-1-22,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-16,https://www.amazon.de/gp/bestsellers/apparel/1981808031,Sweatshirts,4,10-1-22,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,0
10-1-22-17,https://www.amazon.de/gp/bestsellers/apparel/1981819031,"Tops & Shirts",4,10-1-22,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,0
10-1-22-17-1,https://www.amazon.de/gp/bestsellers/apparel/1981820031,Langarmshirts,5,10-1-22-17,"2016-12-07 11:40:30",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-17-2,https://www.amazon.de/gp/bestsellers/apparel/1981821031,Poloshirts,5,10-1-22-17,"2016-12-07 11:40:30",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-17-3,https://www.amazon.de/gp/bestsellers/apparel/1981822031,T-Shirts,5,10-1-22-17,"2016-12-07 11:40:30",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-17-4,https://www.amazon.de/gp/bestsellers/apparel/1981823031,Tops,5,10-1-22-17,"2016-12-07 11:40:30",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-18,https://www.amazon.de/gp/bestsellers/apparel/1981809031,Umstandsbademode,4,10-1-22,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,0
10-1-22-18-1,https://www.amazon.de/gp/bestsellers/apparel/1981815031,Badeanzüge,5,10-1-22-18,"2016-12-07 11:40:30",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-18-2,https://www.amazon.de/gp/bestsellers/apparel/1981810031,Bikinis,5,10-1-22-18,"2016-12-07 11:40:30",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-18-3,https://www.amazon.de/gp/bestsellers/apparel/1981814031,"Pareos & Strandkleider",5,10-1-22-18,"2016-12-07 11:40:30",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-18-4,https://www.amazon.de/gp/bestsellers/apparel/1981816031,Badeshorts,5,10-1-22-18,"2016-12-07 11:40:30",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-18-5,https://www.amazon.de/gp/bestsellers/apparel/1981817031,Tankinis,5,10-1-22-18,"2016-12-07 11:40:30",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-19,https://www.amazon.de/gp/bestsellers/apparel/1981790031,Unterwäsche,4,10-1-22,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,0
10-1-22-19-1,https://www.amazon.de/gp/bestsellers/apparel/1981791031,Bauchbänder,5,10-1-22-19,"2016-12-07 11:40:30",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-19-2,https://www.amazon.de/gp/bestsellers/apparel/1981794031,"Schwangerschafts- & Still-BHs",5,10-1-22-19,"2016-12-07 11:40:30",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-19-3,https://www.amazon.de/gp/bestsellers/apparel/2106986031,Unterhemden,5,10-1-22-19,"2016-12-07 11:40:30",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-19-4,https://www.amazon.de/gp/bestsellers/apparel/1981792031,Unterhosen,5,10-1-22-19,"2016-12-07 11:40:30",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-19-5,https://www.amazon.de/gp/bestsellers/apparel/1981793031,Dessous-Sets,5,10-1-22-19,"2016-12-07 11:40:30",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-2,https://www.amazon.de/gp/bestsellers/apparel/1981824031,Hosen,4,10-1-22,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-3,https://www.amazon.de/gp/bestsellers/apparel/1981800031,"Jacken Mäntel & Westen",4,10-1-22,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,0
10-1-22-3-1,https://www.amazon.de/gp/bestsellers/apparel/1981803031,Jacken,5,10-1-22-3,"2016-12-07 11:40:30",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-3-2,https://www.amazon.de/gp/bestsellers/apparel/1981801031,Mäntel,5,10-1-22-3,"2016-12-07 11:40:30",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-3-3,https://www.amazon.de/gp/bestsellers/apparel/1981802031,Westen,5,10-1-22-3,"2016-12-07 11:40:30",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-4,https://www.amazon.de/gp/bestsellers/apparel/1981783031,Jeanshosen,4,10-1-22,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-5,https://www.amazon.de/gp/bestsellers/apparel/1981782031,Kapuzenpullover,4,10-1-22,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-6,https://www.amazon.de/gp/bestsellers/apparel/1981781031,Kleider,4,10-1-22,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-7,https://www.amazon.de/gp/bestsellers/apparel/1981807031,"Kostüme & Blazer",4,10-1-22,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-8,https://www.amazon.de/gp/bestsellers/apparel/1981789031,Leggings,4,10-1-22,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-9,https://www.amazon.de/gp/bestsellers/apparel/1981795031,Nachtwäsche,4,10-1-22,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,0
10-1-22-9-1,https://www.amazon.de/gp/bestsellers/apparel/1981797031,Nachthemden,5,10-1-22-9,"2016-12-07 11:40:30",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-9-2,https://www.amazon.de/gp/bestsellers/apparel/1981799031,Schlafanzugoberteile,5,10-1-22-9,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-9-3,https://www.amazon.de/gp/bestsellers/apparel/1981796031,Schlafanzughosen,5,10-1-22-9,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-22-9-4,https://www.amazon.de/gp/bestsellers/apparel/1981798031,Schlafanzüge,5,10-1-22-9,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23,https://www.amazon.de/gp/bestsellers/apparel/1981733031,"Unterwäsche & Dessous",3,10-1,"2016-12-07 11:31:17",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,0
10-1-23-1,https://www.amazon.de/gp/bestsellers/apparel/1981734031,Accessoires,4,10-1-23,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,0
10-1-23-1-1,https://www.amazon.de/gp/bestsellers/apparel/1981739031,BH-Einlagen,5,10-1-23-1,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-1-2,https://www.amazon.de/gp/bestsellers/apparel/1981740031,BH-Träger,5,10-1-23-1,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-1-3,https://www.amazon.de/gp/bestsellers/apparel/1981735031,BH-Verlängerer,5,10-1-23-1,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-1-4,https://www.amazon.de/gp/bestsellers/apparel/1981737031,Dessoustaschen,5,10-1-23-1,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-1-5,https://www.amazon.de/gp/bestsellers/apparel/1981736031,"Nipple Cover",5,10-1-23-1,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-1-6,https://www.amazon.de/gp/bestsellers/apparel/1981738031,Wäscheband,5,10-1-23-1,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-11,https://www.amazon.de/gp/bestsellers/apparel/1981749031,"Strumpfbänder & Strumpfhalter",4,10-1-23,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-12,https://www.amazon.de/gp/bestsellers/apparel/1981770031,Thermounterwäsche,4,10-1-23,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,0
10-1-23-12-1,https://www.amazon.de/gp/bestsellers/apparel/1981771031,Unterhosen,5,10-1-23-12,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-12-2,https://www.amazon.de/gp/bestsellers/apparel/1981773031,Oberteile,5,10-1-23-12,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-12-3,https://www.amazon.de/gp/bestsellers/apparel/1981772031,Sets,5,10-1-23-12,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-13,https://www.amazon.de/gp/bestsellers/apparel/1981747031,"Unterhemden & BH-Hemden",4,10-1-23,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-14,https://www.amazon.de/gp/bestsellers/apparel/1981750031,Unterhosen,4,10-1-23,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,0
10-1-23-14-1,https://www.amazon.de/gp/bestsellers/apparel/1981751031,Bikinislips,5,10-1-23-14,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-14-2,https://www.amazon.de/gp/bestsellers/apparel/1981754031,"Strings & Tangas",5,10-1-23-14,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-14-3,https://www.amazon.de/gp/bestsellers/apparel/1981755031,Hipsters,5,10-1-23-14,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-14-4,https://www.amazon.de/gp/bestsellers/apparel/1981752031,Panties,5,10-1-23-14,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-14-5,https://www.amazon.de/gp/bestsellers/apparel/1981753031,Taillenslips,5,10-1-23-14,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-15,https://www.amazon.de/gp/bestsellers/apparel/1981766031,"Unterröcke & -kleider",4,10-1-23,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,0
10-1-23-15-1,https://www.amazon.de/gp/bestsellers/apparel/1981769031,Hosenunterröcke,5,10-1-23-15,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-15-2,https://www.amazon.de/gp/bestsellers/apparel/1981767031,Unterkleider,5,10-1-23-15,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-15-3,https://www.amazon.de/gp/bestsellers/apparel/1981768031,Unterröcke,5,10-1-23-15,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-2,https://www.amazon.de/gp/bestsellers/apparel/1981743031,BHs,4,10-1-23,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,0
10-1-23-2-1,https://www.amazon.de/gp/bestsellers/apparel/1981745031,"Klassische BHs",5,10-1-23-2,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-2-2,https://www.amazon.de/gp/bestsellers/apparel/1981744031,Klebe-BHs,5,10-1-23-2,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-2-3,https://www.amazon.de/gp/bestsellers/apparel/5520889031,"Mastektomie BHs",5,10-1-23-2,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-3,https://www.amazon.de/gp/bestsellers/apparel/1981741031,"Baby Dolls",4,10-1-23,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-4,https://www.amazon.de/gp/bestsellers/apparel/1981742031,Bodys,4,10-1-23,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-5,https://www.amazon.de/gp/bestsellers/apparel/1981756031,Dessous-Sets,4,10-1-23,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-7,https://www.amazon.de/gp/bestsellers/apparel/1981746031,"Korsagen & Bustiers",4,10-1-23,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-8,https://www.amazon.de/gp/bestsellers/apparel/1981748031,Negligees,4,10-1-23,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-9,https://www.amazon.de/gp/bestsellers/apparel/1981757031,Shapewear,4,10-1-23,"2016-12-07 11:33:25",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,0
10-1-23-9-1,https://www.amazon.de/gp/bestsellers/apparel/1981758031,"Formende Bodys",5,10-1-23-9,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-9-2,https://www.amazon.de/gp/bestsellers/apparel/1981762031,"Formende Leggings",5,10-1-23-9,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-9-3,https://www.amazon.de/gp/bestsellers/apparel/1981764031,"Formende Tops",5,10-1-23-9,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-9-4,https://www.amazon.de/gp/bestsellers/apparel/1981760031,Miederkleider,5,10-1-23-9,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-9-5,https://www.amazon.de/gp/bestsellers/apparel/1981761031,Miederröcke,5,10-1-23-9,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-9-6,https://www.amazon.de/gp/bestsellers/apparel/1981759031,Miederslips,5,10-1-23-9,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-9-7,https://www.amazon.de/gp/bestsellers/apparel/1981763031,Miederpants,5,10-1-23-9,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-23-9-8,https://www.amazon.de/gp/bestsellers/apparel/1981765031,Taillenmieder,5,10-1-23-9,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-3,https://www.amazon.de/gp/bestsellers/apparel/1981720031,"Blusen & Tuniken",3,10-1,"2016-12-07 11:31:16",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-4,https://www.amazon.de/gp/bestsellers/apparel/1981874031,Hosen,3,10-1,"2016-12-07 11:31:16",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-5,https://www.amazon.de/gp/bestsellers/apparel/1981832031,"Jacken Mäntel & Westen",3,10-1,"2016-12-07 11:31:16",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,0
10-1-5-1,https://www.amazon.de/gp/bestsellers/apparel/1981835031,Jacken,4,10-1-5,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-5-2,https://www.amazon.de/gp/bestsellers/apparel/1981833031,Mäntel,4,10-1-5,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-5-4,https://www.amazon.de/gp/bestsellers/apparel/1981834031,Westen,4,10-1-5,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-6,https://www.amazon.de/gp/bestsellers/apparel/1981723031,Jeanshosen,3,10-1,"2016-12-07 11:31:16",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-7,https://www.amazon.de/gp/bestsellers/apparel/1981724031,Jumpsuits,3,10-1,"2016-12-07 11:31:16",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-8,https://www.amazon.de/gp/bestsellers/apparel/1981722031,Kapuzenpullover,3,10-1,"2016-12-07 11:31:16",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-1-9,https://www.amazon.de/gp/bestsellers/apparel/1981721031,Kleider,3,10-1,"2016-12-07 11:31:16",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2,https://www.amazon.de/gp/bestsellers/apparel/1981298031,Herren,2,10,"2016-12-07 11:30:58",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,0
10-2-1,https://www.amazon.de/gp/bestsellers/apparel/1981299031,Accessoires,3,10-2,"2016-12-07 11:31:17",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,0
10-2-1-1,https://www.amazon.de/gp/bestsellers/apparel/1981300031,Armwärmer,4,10-2-1,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-10,https://www.amazon.de/gp/bestsellers/apparel/1981304031,Kummerbunde,4,10-2-1,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-11,https://www.amazon.de/gp/bestsellers/apparel/1981303031,"Mütze Schal & Handschuh-Sets",4,10-2-1,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-12,https://www.amazon.de/gp/bestsellers/apparel/1981305031,Ohrenschützer,4,10-2-1,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-13,https://www.amazon.de/gp/bestsellers/apparel/1981329031,Schals,4,10-2-1,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-14,https://www.amazon.de/gp/bestsellers/apparel/1981327031,Stirnbänder,4,10-2-1,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-15,https://www.amazon.de/gp/bestsellers/apparel/1981312031,Taschentücher,4,10-2-1,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-2,https://www.amazon.de/gp/bestsellers/apparel/1981306031,"Brillen & Zubehör",4,10-2-1,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,0
10-2-1-2-1,https://www.amazon.de/gp/bestsellers/apparel/1981308031,"Brillenbänder & -ketten",5,10-2-1-2,"2016-12-07 11:40:31",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-2-2,https://www.amazon.de/gp/bestsellers/apparel/1981307031,Brillenetuis,5,10-2-1-2,"2016-12-07 11:40:32",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-2-3,https://www.amazon.de/gp/bestsellers/apparel/1981309031,Brillenfassungen,5,10-2-1-2,"2016-12-07 11:40:32",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-2-4,https://www.amazon.de/gp/bestsellers/apparel/1981310031,Sonnenbrillen,5,10-2-1-2,"2016-12-07 11:40:32",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-2-5,https://www.amazon.de/gp/bestsellers/apparel/1983828031,Sportbrillen,5,10-2-1-2,"2016-12-07 11:40:32",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-3,https://www.amazon.de/gp/bestsellers/apparel/1981301031,Gürtel,4,10-2-1,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-4,https://www.amazon.de/gp/bestsellers/apparel/3013985031,Gürtelschnallen,4,10-2-1,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-5,https://www.amazon.de/gp/bestsellers/apparel/1981328031,Halstücher,4,10-2-1,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-6,https://www.amazon.de/gp/bestsellers/apparel/1981311031,"Handschuhe & Fäustlinge",4,10-2-1,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-7,https://www.amazon.de/gp/bestsellers/apparel/1981302031,Hosenträger,4,10-2-1,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-8,https://www.amazon.de/gp/bestsellers/apparel/1981313031,"Hüte & Mützen",4,10-2-1,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,0
10-2-1-8-1,https://www.amazon.de/gp/bestsellers/apparel/1981316031,"Baseball Caps",5,10-2-1-8,"2016-12-07 11:40:32",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-8-10,https://www.amazon.de/gp/bestsellers/apparel/1981322031,Schirmmützen,5,10-2-1-8,"2016-12-07 11:40:32",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-8-11,https://www.amazon.de/gp/bestsellers/apparel/1981325031,Strickmützen,5,10-2-1-8,"2016-12-07 11:40:32",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-8-12,https://www.amazon.de/gp/bestsellers/apparel/1981314031,Sturmhauben,5,10-2-1-8,"2016-12-07 11:40:32",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-8-13,https://www.amazon.de/gp/bestsellers/apparel/1981326031,Visoren,5,10-2-1-8,"2016-12-07 11:40:32",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-8-2,https://www.amazon.de/gp/bestsellers/apparel/1981317031,"Baskenmützen & Barette",5,10-2-1-8,"2016-12-07 11:40:32",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-8-3,https://www.amazon.de/gp/bestsellers/apparel/1981320031,Cowboyhüte,5,10-2-1-8,"2016-12-07 11:40:32",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-8-4,https://www.amazon.de/gp/bestsellers/apparel/1981321031,"Fedora & Trilby",5,10-2-1-8,"2016-12-07 11:40:32",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-8-5,https://www.amazon.de/gp/bestsellers/apparel/1981319031,Fischerhüte,5,10-2-1-8,"2016-12-07 11:40:32",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-8-6,https://www.amazon.de/gp/bestsellers/apparel/1981315031,Fliegermützen,5,10-2-1-8,"2016-12-07 11:40:32",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-8-7,https://www.amazon.de/gp/bestsellers/apparel/1981318031,Melonen,5,10-2-1-8,"2016-12-07 11:40:32",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-8-8,https://www.amazon.de/gp/bestsellers/apparel/1981323031,Panamahüte,5,10-2-1-8,"2016-12-07 11:40:32",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-8-9,https://www.amazon.de/gp/bestsellers/apparel/1981324031,"Pork Pie-Hüte",5,10-2-1-8,"2016-12-07 11:40:32",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-9,https://www.amazon.de/gp/bestsellers/apparel/1981331031,"Krawatten & Fliegen",4,10-2-1,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,0
10-2-1-9-1,https://www.amazon.de/gp/bestsellers/apparel/1981332031,Fliegen,5,10-2-1-9,"2016-12-07 11:40:32",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-9-2,https://www.amazon.de/gp/bestsellers/apparel/1981333031,Krawatten,5,10-2-1-9,"2016-12-07 11:40:32",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-1-9-3,https://www.amazon.de/gp/bestsellers/apparel/1981334031,Sets,5,10-2-1-9,"2016-12-07 11:40:32",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-10,https://www.amazon.de/gp/bestsellers/apparel/1981366031,Overalls,3,10-2,"2016-12-07 11:31:17",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-11,https://www.amazon.de/gp/bestsellers/apparel/1981351031,"Pullover & Strickjacken",3,10-2,"2016-12-07 11:31:17",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,0
10-2-11-1,https://www.amazon.de/gp/bestsellers/apparel/1981354031,Pullover,4,10-2-11,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-11-2,https://www.amazon.de/gp/bestsellers/apparel/1981355031,Pullunder,4,10-2-11,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-11-3,https://www.amazon.de/gp/bestsellers/apparel/1981352031,Strickjacken,4,10-2-11,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-11-4,https://www.amazon.de/gp/bestsellers/apparel/1981353031,Strickwesten,4,10-2-11,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-12,https://www.amazon.de/gp/bestsellers/apparel/1981372031,"Schnee- & Regenbekleidung",3,10-2,"2016-12-07 11:31:17",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,0
10-2-12-1,https://www.amazon.de/gp/bestsellers/apparel/1981373031,Regenhosen,4,10-2-12,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-12-2,https://www.amazon.de/gp/bestsellers/apparel/1981374031,Regenjacken,4,10-2-12,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
10-2-12-3,https://www.amazon.de/gp/bestsellers/apparel/1981376031,Schneeanzüge,4,10-2-12,"2016-12-07 11:33:26",NULL,0,5,NULL,NULL,NULL,Bekleidung,10,1
